clip_id,bird_name,scientific_name,family,xeno_canto_recording_id,recordist,source_url,license_name,license_url,original_length_seconds,clip_start_seconds,clip_end_seconds,clip_length_seconds,modified,commercial_allowed,derivatives_allowed,share_alike_required,app_safe,app_safe_reason
999,Common Grackle,Quiscalus quiscula,Blackbirds (Icteridae),942537,Thomas Magarian,https://xeno-canto.org/942537,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1090,Common Grackle,Quiscalus quiscula,Blackbirds (Icteridae),1014942,Stanislas Wroza,https://xeno-canto.org/1014942,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,63.0,11.0,31.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
289,Common Greenshank,Tringa nebularia,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",1003964,Eetu Paljakka,https://xeno-canto.org/1003964,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,29.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
111,Common Ground Dove,Columbina passerina,Pigeons and Doves (Columbidae),971763,Richard E. Webster,https://xeno-canto.org/971763,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,138.0,36.0,56.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
363,Common Gull,Larus canus,"Gulls, Terns, and Skimmers (Laridae)",356210,Frank Lambert,https://xeno-canto.org/356210,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,31.0,0.33,20.33,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
386,Common Loon,Gavia immer,Loons (Gaviidae),1054224,Dan P  Bilderback,https://xeno-canto.org/1054224,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,3.0,0.0,3.0,3.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
67,Common Merganser,Mergus merganser,"Ducks, Geese, and Swans (Anatidae)",171601,Paul Driver,https://xeno-canto.org/171601,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,43.0,4.33,24.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
304,Common Murre,Uria aalge,"Auks, Murres, and Puffins (Alcidae)",930249,Tony Rinaud,https://xeno-canto.org/930249,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,31.0,0.33,20.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
799,Common Myna,Acridotheres tristis,Starlings (Sturnidae),102123,Andrew Spencer,https://xeno-canto.org/102123,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,41.0,3.67,23.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
141,Common Nighthawk,Chordeiles minor,Goatsuckers (Caprimulgidae),735866,Timothy Marquardt,https://xeno-canto.org/735866,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,67.0,12.33,32.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
143,Common Pauraque,Nyctidromus albicollis,Goatsuckers (Caprimulgidae),285306,Paul Marvin,https://xeno-canto.org/285306,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,107.0,25.67,45.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
46,Common Pochard,Aythya ferina,"Ducks, Geese, and Swans (Anatidae)",797798,Alan Dalton,https://xeno-canto.org/797798,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,25.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
144,Common Poorwill,Phalaenoptilus nuttallii,Goatsuckers (Caprimulgidae),972668,Danielle Munzing,https://xeno-canto.org/972668,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,69.0,13.0,33.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
703,Common Raven,Corvus corax,Jays and Crows (Corvidae),213233,Richard Hoyer,https://xeno-canto.org/213233,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,65.0,11.67,31.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
291,Common Redshank,Tringa totanus,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",1105409,Niclas Backstrom,https://xeno-canto.org/1105409,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,17.0,0.0,17.0,17.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
845,Common Redstart,Phoenicurus phoenicurus,Old World Flycatchers (Muscicapidae),1102129,João Ferreira Tomás,https://xeno-canto.org/1102129,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,54.0,8.0,28.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
219,Common Ringed Plover,Charadrius hiaticula,Lapwings and Plovers (Charadriidae),831382,Francesco Sottile,https://xeno-canto.org/831382,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,9.0,0.0,9.0,9.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
876,Common Rosefinch,Carpodacus erythrinus,Fringilline and Cardueline Finches and Allies (Fringillidae),1105586,Kevin Guille,https://xeno-canto.org/1105586,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,14.0,0.0,14.0,14.0,yes,yes,yes,no,yes,Commercial derivatives allowed with attribution.
280,Common Sandpiper,Actitis hypoleucos,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",1105338,Hsishu,https://xeno-canto.org/1105338,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,45.0,5.0,25.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
59,Common Scoter,Melanitta nigra,"Ducks, Geese, and Swans (Anatidae)",915469,Thomas Bergman,https://xeno-canto.org/915469,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,16.0,0.0,16.0,16.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
22,Common Shelduck,Tadorna tadorna,"Ducks, Geese, and Swans (Anatidae)",569332,Jarek Matusiak,https://xeno-canto.org/569332,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
277,Common Snipe,Gallinago gallinago,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",1105609,Kevin Guille,https://xeno-canto.org/1105609,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,35.0,1.67,21.67,20.0,yes,yes,yes,no,yes,Commercial derivatives allowed with attribution.
155,Common Swift,Apus apus,Swifts (Apodidae),1105528,David Darrell-Lambert,https://xeno-canto.org/1105528,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
338,Common Tern,Sterna hirundo,"Gulls, Terns, and Skimmers (Laridae)",190445,Krzysztof Deoniziak,https://xeno-canto.org/190445,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,32.0,0.67,20.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
858,Common Waxbill,Estrilda astrild,Waxbills (Estrildidae),203483,Ross Gallardy,https://xeno-canto.org/203483,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,2.0,0.0,2.0,2.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
128,Common Wood-Pigeon (Wood Pigeon),Columba palumbus,Pigeons and Doves (Columbidae),1105759,Frank Holzapfel,https://xeno-canto.org/1105759,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,14.0,0.0,14.0,14.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1023,Common Yellowthroat,Geothlypis trichas,Wood-Warblers (Parulidae),1090714,Manuel Grosselet,https://xeno-canto.org/1090714,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,179.0,49.67,69.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1099,Common Yellowthroat,Geothlypis trichas,Wood-Warblers (Parulidae),1021804,Stanislas Wroza,https://xeno-canto.org/1021804,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,32.0,0.67,20.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1018,Connecticut Warbler,Oporornis agilis,Wood-Warblers (Parulidae),658535,Paul Driver,https://xeno-canto.org/658535,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,99.0,23.0,43.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1097,Connecticut Warbler,Oporornis agilis,Wood-Warblers (Parulidae),1013974,Stanislas Wroza,https://xeno-canto.org/1013974,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,146.0,38.67,58.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
426,Cook's Petrel,Pterodroma cookii,Shearwaters and Petrels (Procellariidae),776936,Nathan El,https://xeno-canto.org/776936,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,8.0,0.0,8.0,8.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
502,Cooper's Hawk,Astur cooperii,"Hawks, Kites, Eagles, and Allies (Accipitridae)",11627,Nathan Pieplow,https://xeno-canto.org/11627,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,23.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
196,Corn Crake,Crex crex,"Rails, Gallinules, and Coots (Rallidae)",1096358,Tom Cooney,https://xeno-canto.org/1096358,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
433,Cory's Shearwater,Calonectris borealis,Shearwaters and Petrels (Procellariidae),1007862,Pere Josa,https://xeno-canto.org/1007862,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,94.0,21.33,41.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
170,Costa's Hummingbird,Calypte costae,Hummingbirds (Trochilidae),959082,Ayala Berger,https://xeno-canto.org/959082,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,25.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
630,Couch's Kingbird,Tyrannus couchii,Tyrant Flycatchers (Tyrannidae),404720,Jacob R. Saucier,https://xeno-canto.org/404720,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,33.0,1.0,21.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
511,Crane Hawk,Geranospiza caerulescens,"Hawks, Kites, Eagles, and Allies (Accipitridae)",1094164,Marc Anderson,https://xeno-canto.org/1094164,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,15.0,0.0,15.0,15.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
311,Craveri's Murrelet,Synthliboramphus craveri,"Auks, Murres, and Puffins (Alcidae)",677265,Paul Marvin,https://xeno-canto.org/677265,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1011,Crescent-chested Warbler,Oreothlypis superciliosa,Wood-Warblers (Parulidae),561885,Phoenix Birder,https://xeno-canto.org/561885,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,46.0,5.33,25.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
317,Crested Auklet,Aethia cristatella,"Auks, Murres, and Puffins (Alcidae)",106006,Ryan P. O&#039;Donnell,https://xeno-canto.org/106006,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,15.0,0.0,15.0,15.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
584,Crested Caracara,Caracara plancus,Caracaras and Falcons (Falconidae),379558,Paul Marvin,https://xeno-canto.org/379558,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
800,Crested Myna (1969-2003),Acridotheres cristatellus,Starlings (Sturnidae),614159,Peter Ward and Ken Hall,https://xeno-canto.org/614159,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,44.0,4.67,24.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1062,Crimson-collared Grosbeak,Periporphyrus celaeno,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",304602,MiriamEaglemon,https://xeno-canto.org/304602,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
794,Crissal Thrasher,Toxostoma crissale,Mockingbirds and Thrashers (Mimidae),1080768,Scott Olmstead,https://xeno-canto.org/1080768,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,104.0,24.67,44.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
628,Crowned Slaty Flycatcher,Empidonomus aurantioatrocristatus,Tyrant Flycatchers (Tyrannidae),956673,JAYRSON ARAUJO DE OLIVEIRA,https://xeno-canto.org/956673,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,55.0,8.33,28.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
739,Cuban Martin,Progne cryptoleuca,Swallows (Hirundinidae),631939,Nils Navarro,https://xeno-canto.org/631939,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,65.0,11.67,31.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
644,Cuban Pewee,Contopus caribaeus,Tyrant Flycatchers (Tyrannidae),331780,Andrew Spencer,https://xeno-canto.org/331780,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,30.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
663,Cuban Vireo,Vireo gundlachii,Vireos (Vireonidae),994581,FREDERIC Lionel,https://xeno-canto.org/994581,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,53.0,7.67,27.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
253,Curlew Sandpiper,Calidris ferruginea,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",746671,Paul Kelly,https://xeno-canto.org/746671,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,22.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
788,Curve-billed Thrasher,Toxostoma curvirostre,Mockingbirds and Thrashers (Mimidae),1059672,Scott Crabtree,https://xeno-canto.org/1059672,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,173.0,47.67,67.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
136,Dark-billed Cuckoo,Coccyzus melacoryphus,"Cuckoos, Roadrunners, and Anis (Cuculidae)",986623,Franco Vushurovich,https://xeno-canto.org/986623,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,47.0,5.67,25.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
948,Dark-eyed Junco,Junco hyemalis,Towhees and Sparrows (Passerellidae),1105892,Greg Irving,https://xeno-canto.org/1105892,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,80.0,16.67,36.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
835,Dark-sided Flycatcher,Muscicapa sibirica,Old World Flycatchers (Muscicapidae),1067614,Hans Matheve,https://xeno-canto.org/1067614,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,21.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1074,Dickcissel,Spiza americana,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",1007619,David A. Brinkman,https://xeno-canto.org/1007619,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,13.0,0.0,13.0,13.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
463,Double-crested Cormorant,Nannopterum auritum,Cormorants (Phalacrocoracidae),638603,Bruce Lagerquist,https://xeno-canto.org/638603,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,12.0,0.0,12.0,12.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
206,Double-striped Thick-knee,Hesperoburhinus bistriatus,Thick-knees (Burhinidae),295822,Alfonso Auerbach,https://xeno-canto.org/295822,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,26.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
498,Double-toothed Kite,Harpagus bidentatus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",421137,Fernando Igor de Godoy,https://xeno-canto.org/421137,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,52.0,7.33,27.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
303,Dovekie,Alle alle,"Auks, Murres, and Puffins (Alcidae)",1003579,Stein Ø. Nilsen,https://xeno-canto.org/1003579,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,174.0,48.0,68.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
572,Downy Woodpecker,Dryobates pubescens,Woodpeckers and Allies (Picidae),567618,Michael Hurben,https://xeno-canto.org/567618,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,120.0,30.0,50.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
